what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890005750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890010682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890010789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890013073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890013984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890126291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890355194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890359485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890410235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890448307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890910331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890916523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890916623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529890997793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891012418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891029748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891102386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891211132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891414386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891508730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891516482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891689683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891715930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891718394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891866483
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529891882077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529891913213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892269165
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1529892269198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892335296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892637871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892681358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892702848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892743604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529892946222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529892979425
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1529892990908
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1529892990989
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1529892991077
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1529892991111
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1529892991177
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1529892991180
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1529892991307
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1529892991351
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1529892991409
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1529892991788
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1529892991880
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1529892992882
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1529892992893
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1529892992911
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1529892992928
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1529892992944
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1529892992983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1529892995273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1529892997125
closed,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1529892997165
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1529892998373
started,bundle,com.android.ide.eclipse.ddms,23.0.7.2120684,"com.android.ide.eclipse.ddms",1529892998438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529893000251
started,bundle,com.android.ide.eclipse.traceview,23.0.7.2120684,"com.android.ide.eclipse.traceview",1529893002976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529893008002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529893027350
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1529893027387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529893027646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529893030596
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529893030608
