what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564047634
opened,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1529564055447
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1529564055499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564055559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564056792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564059034
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529564059117
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1529564059265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1529564059801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1529564060053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1529564061520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1529564068540
error,log,,,"The resource tree is locked for modifications.",1529564070435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1529564071490
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1529564072640
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1529564073495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564088999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564090289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564092116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564093957
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1529564102937
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1529564105520
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564106200
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564107176
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564107655
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564117967
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564118344
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564118712
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564119168
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564119751
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564120432
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1529564120839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564127848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564248294
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1529564251264
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1529564257573
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1529564258720
closed,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1529564258884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564267017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564488410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1529564494775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1529564497187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1529564497301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1529564499270
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1529564513713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564516723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564542651
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1529564554816
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1529564557489
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564558746
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564559865
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1529564563881
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1529564564281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564566815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564578001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564579978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564583467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564587368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564600874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564606388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564680976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564687208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564710978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564718978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1529564722803
